web-scraper-order,web-scraper-start-url,cards,cards-href,nom,prix,adresse,image_lien
"1752746120-662","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Paire pigeon  jeune King","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-pigeon-jeune-king-4545200","Paire pigeon  jeune King","60 000 CFA","Mariste, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4545200_uploaded_image1_1705269534.jpg)"
"1752746123-663","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeons King","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-king-4548383","Pigeons King","60 000 CFA","Mariste, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4548383_uploaded_image1_1705424797.jpg)"
"1752746125-664","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulet de chaire","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chaire-4555523","Poulet de chaire","5 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4555523_uploaded_image1_1705793143.jpg)"
"1752746128-665","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Lapereau","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereau-4556321","Lapereau","10 000 CFA","Lac rose, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4556321_uploaded_image1_1705859521.jpg)"
"1752746130-666","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon Modain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-modain-4561395","Pigeon Modain","160 000 CFA","Grand Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4561395_uploaded_image1_1706128448.jpg)"
"1752746132-667","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon Lahor","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lahor-4565457","Pigeon Lahor","20 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4565457_uploaded_image1_1706369680.jpg)"
"1752746135-668","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Couples lapereaux","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couples-lapereaux-4587998","Couples lapereaux","100 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4587998_uploaded_image1_1707587252.jpg)"
"1752746137-669","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeons couple Mondain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-couple-mondain-4598304","Pigeons couple Mondain","170 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4598304_uploaded_image1_1708179510.jpg)"
"1752746140-670","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poussin Marans","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-marans-4603800","Poussin Marans","10 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4603800_uploaded_image1_1708477906.jpg)"
"1752746142-671","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-4612083","Pigeons","Prix sur demande","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4612083_uploaded_image1_1708939903.jpg)"
"1752746145-672","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Brahman bleu Lemon","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahman-bleu-lemon-4612273","Brahman bleu Lemon","40 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4612273_uploaded_image1_1708946489.jpg)"
"1752746147-673","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulets de chairs","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chairs-4612683","Poulets de chairs","3 500 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4612683_uploaded_image1_1708957200.jpg)"
"1752746150-674","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poussin oie","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-oie-4619799","Poussin oie","35 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4619799_uploaded_image1_1709296095.jpg)"
"1752746152-675","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon voyageur Manteau Opale","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-manteau-opale-4621197","Pigeon voyageur Manteau Opale","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4621197_uploaded_image1_1709366454.jpg)"
"1752746154-676","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-4623025","Pigeons","100 CFA","Almadies 2, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4623025_uploaded_image1_1709471989.jpg)"
"1752746157-677","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4624891","Pigeon voyageur","15 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4624891_uploaded_image1_1709566248.jpg)"
"1752746159-678","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon King","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-king-4624920","Pigeon King","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4624920_uploaded_image1_1709567189.jpg)"
"1752746162-679","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon Boulant","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulant-4624925","Pigeon Boulant","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4624925_uploaded_image1_1709567352.jpg)"
"1752746164-680","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahma-4644724","Brahma","25 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4644724_uploaded_image1_1710589505.jpg)"
"1752746167-681","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Couple  Brahma Herminé standard","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-brahma-hermine-standard-4650066","Couple  Brahma Herminé standard","80 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4650066_uploaded_image1_1710871182.jpg)"
"1752746169-682","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Œufs à couver","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/ufs-a-couver-4651892","Œufs à couver","12 500 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4651892_uploaded_image1_1710962341.jpg)"
"1752746172-683","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeons Mondain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-mondain-4653298","Pigeons Mondain","225 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4653298_uploaded_image1_1711039158.jpg)"
"1752746174-684","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon Texan","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-texan-4653331","Pigeon Texan","80 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4653331_uploaded_image1_1711039616.jpg)"
"1752746177-685","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-4662585","Pigeons","50 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4662585_uploaded_image1_1711547077.jpg)"
"1752746179-686","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4662603","Pigeon voyageur","10 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4662603_uploaded_image1_1711547811.jpg)"
"1752746182-687","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon Mondain Andalou","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-andalou-4664895","Pigeon Mondain Andalou","300 CFA","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4664895_uploaded_image1_1711663431.jpg)"
"1752746184-688","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon voyageur à manteau","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-a-manteau-4664901","Pigeon voyageur à manteau","Prix sur demande","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4664901_uploaded_image1_1711663618.jpg)"
"1752746187-689","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Femelle andalou","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/femelle-andalou-4667144","Femelle andalou","250 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4667144_uploaded_image1_1711815313.jpg)"
"1752746189-690","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulets de chair","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-4667518","Poulets de chair","Prix sur demande","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4667518_uploaded_image1_1711842967.jpg)"
"1752746192-691","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon Mondain écailler","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-ecailler-4685152","Pigeon Mondain écailler","170 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4685152_uploaded_image1_1712756876.jpg)"
"1752746194-692","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Couple Pigeons voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeons-voyageur-4690857","Couple Pigeons voyageur","15 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4690857_uploaded_image1_1713063525.jpg)"
"1752746197-693","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeon Mâle voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-male-voyageur-4690859","Pigeon Mâle voyageur","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4690859_uploaded_image1_1713063647.jpg)"
"1752746199-694","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Lapereaux","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-4703012","Lapereaux","13 500 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4703012_uploaded_image1_1713680804.jpg)"
"1752746202-695","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeons King mâle","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-king-male-4704120","Pigeons King mâle","35 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4704120_uploaded_image1_1713750109.jpg)"
"1752746204-696","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Lapin Angora","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-angora-4714367","Lapin Angora","20 000 CFA","Mamelles, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4714367_uploaded_image1_1714245668.jpg)"
"1752746207-697","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulet Nègre de soie","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-negre-de-soie-4723223","Poulet Nègre de soie","35 000 CFA","Almadies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4723223_uploaded_image1_1714727157.jpg)"
"1752746209-698","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Volaille","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/volaille-4724548","Volaille","Prix sur demande","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4724548_uploaded_image1_1714767368.jpg)"
"1752746211-699","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Pigeons voyageurs","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-4729764","Pigeons voyageurs","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4729764_uploaded_image1_1715037972.jpg)"
"1752746214-700","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulet","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-4738369","Poulet","Prix sur demande","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4738369_uploaded_image1_1715444473.jpg)"
"1752746216-701","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulets de chair","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-4696598","Poulets de chair","1 500 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4696598_uploaded_image1_1713352074.jpg)"
"1752746218-702","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Couple lapereau fauve de bourgogne","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-lapereau-fauve-de-bourgogne-4751808","Couple lapereau fauve de bourgogne","40 000 CFA","Lac rose, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4751808_uploaded_image1_1716133783.jpg)"
"1752746221-703","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulets","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-4767951","Poulets","2 500 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4767951_uploaded_image1_1716976720.jpg)"
"1752746223-704","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulet race","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-race-4787594","Poulet race","Prix sur demande","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4787594_uploaded_image1_1717954434.jpg)"
"1752746226-705","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Texan pionnier","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/texan-pionnier-4800306","Texan pionnier","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4800306_uploaded_image1_1718745517.jpg)"
"1752746228-706","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Jeune couple Mondain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeune-couple-mondain-4800310","Jeune couple Mondain","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4800310_uploaded_image1_1718745887.jpg)"
"1752746230-707","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poule Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-4807398","Poule Brahma","95 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4807398_uploaded_image1_1719187421.jpg)"
"1752746233-708","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Poulet du pays","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-du-pays-4807968","Poulet du pays","3 500 CFA","Saint Louis, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4807968_uploaded_image1_1719229010.jpg)"
"1752746235-709","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=2","Hermines et cochins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/hermines-et-cochins-4817873","Hermines et cochins","500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4817873_uploaded_image1_1719747122.jpg)"
"1752746241-710","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Cochin porteur caillouté paire","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-porteur-cailloute-paire-4818681","Cochin porteur caillouté paire","120 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4818681_uploaded_image1_1719796046.jpg)"
"1752746243-711","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Mâle brahman Hierminés","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/male-brahman-hiermines-4824501","Mâle brahman Hierminés","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4824501_uploaded_image1_1720037293.jpg)"
"1752746246-712","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poussin Herminé standard","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-hermine-standard-4824502","Poussin Herminé standard","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4824502_uploaded_image1_1720037338.jpg)"
"1752746248-713","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapereaux métisse Géant et Californien","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-metisse-geant-et-californien-4829597","Lapereaux métisse Géant et Californien","15 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4829597_uploaded_image1_1720290196.jpg)"
"1752746251-714","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Œufs fertiles et poussins de goliath","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/ufs-fertiles-et-poussins-de-goliath-4836511","Œufs fertiles et poussins de goliath","15 000 CFA","Fass, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4836511_uploaded_image1_1720629763.jpg)"
"1752746253-715","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Jeune Mondain 2024","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeune-mondain-2024-4840128","Jeune Mondain 2024","150 000 CFA","Thiaroye, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4840128_uploaded_image1_1720797760.jpg)"
"1752746255-716","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Paires engoura","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paires-engoura-4841263","Paires engoura","Prix sur demande","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4841263_uploaded_image1_1720874099.jpg)"
"1752746258-717","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Couple pigeon mondain blanc","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeon-mondain-blanc-4853197","Couple pigeon mondain blanc","70 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4853197_uploaded_image1_1721514569.jpg)"
"1752746260-718","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeons  Texan","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-texan-4860848","Pigeons  Texan","20 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4860848_uploaded_image1_1721930260.jpg)"
"1752746263-719","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pan indien blanc","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pan-indien-blanc-4860862","Pan indien blanc","35 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4860862_uploaded_image1_1721930737.jpg)"
"1752746265-720","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon mondain noir","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-noir-4862270","Pigeon mondain noir","170 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4862270_uploaded_image1_1722006320.jpg)"
"1752746268-721","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Cochin Caillouté Et Porteur Caillouté","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-cailloute-et-porteur-cailloute-4862961","Cochin Caillouté Et Porteur Caillouté","Prix sur demande","Pikine, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4862961_uploaded_image1_1722048205.jpg)"
"1752746270-722","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapin nain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-4865409","Lapin nain","30 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4865409_uploaded_image1_1722221284.jpg)"
"1752746273-723","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapereaux Gdf","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-gdf-4868318","Lapereaux Gdf","60 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4868318_uploaded_image1_1722369912.jpg)"
"1752746275-724","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon Boulant Gaditano","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulant-gaditano-4884507","Pigeon Boulant Gaditano","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4884507_uploaded_image1_1723139531.jpg)"
"1752746278-725","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4917441","pigeon voyageur","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4917441_uploaded_image1_1724967120.jpg)"
"1752746280-726","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeons Voyageurs  et boulants","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-et-boulants-4920745","Pigeons Voyageurs  et boulants","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4920745_uploaded_image1_1725167512.jpg)"
"1752746283-727","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","couples lapins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couples-lapins-4932369","couples lapins","15 000 CFA","Pikine, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4932369_uploaded_image1_1725702422.jpg)"
"1752746285-728","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poule Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-4936101","Poule Brahma","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4936101_uploaded_image1_1725915391.jpg)"
"1752746288-729","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4936241","Pigeon voyageur","25 000 CFA","Mariste, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4936241_uploaded_image1_1725920934.jpg)"
"1752746290-730","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poulets Fermiers","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-fermiers-4942161","Poulets Fermiers","10 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4942161_uploaded_image1_1726204258.jpg)"
"1752746293-731","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4946878","Pigeon voyageur","15 000 CFA","Mariste, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4946878_uploaded_image1_1726499637.jpg)"
"1752746295-732","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-4946879","Pigeon voyageur","Prix sur demande","Mariste, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4946879_uploaded_image1_1726499763.jpg)"
"1752746297-733","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapin","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4954195","Lapin","50 000 CFA","Almadies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4954195_uploaded_image1_1726867840.jpg)"
"1752746300-734","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapin","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-4966470","Lapin","15 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4966470_uploaded_image1_1727557573.jpg)"
"1752746302-735","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Coq","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-4975038","Coq","3 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4975038_uploaded_image1_1727964716.jpg)"
"1752746305-736","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Lapins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-4975768","Lapins","15 000 CFA","Grand Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4975768_uploaded_image1_1727986043.jpg)"
"1752746307-737","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Couple lapins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-lapins-4981240","Couple lapins","15 000 CFA","Pikine, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4981240_uploaded_image1_1728309289.jpg)"
"1752746309-738","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Poule Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-4993341","Poule Brahma","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4993341_uploaded_image1_1728920307.jpg)"
"1752746312-739","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Pigeon pan indien","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-pan-indien-4996843","Pigeon pan indien","10 000 CFA","Patte d'oie, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4996843_uploaded_image1_1729085675.jpg)"
"1752746314-740","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=1","Rex garenne","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/rex-garenne-4998472","Rex garenne","Prix sur demande","Almadies 2, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_4998472_uploaded_image1_1729159431.jpg)"
